
########## RESULTS ##########

Round number: 898                 Ave money: $415.40          Ave winnings: $-84.60
Round number: 900                 Ave money: $414.96          Ave winnings: $-85.04
Round number: 902                 Ave money: $414.86          Ave winnings: $-85.14
Round number: 904                 Ave money: $414.97          Ave winnings: $-85.03
Round number: 906                 Ave money: $415.07          Ave winnings: $-84.93
Round number: 908                 Ave money: $415.24          Ave winnings: $-84.76
Round number: 910                 Ave money: $415.40          Ave winnings: $-84.60
Round number: 912                 Ave money: $414.99          Ave winnings: $-85.01
Round number: 914                 Ave money: $414.82          Ave winnings: $-85.18
Round number: 916                 Ave money: $414.65          Ave winnings: $-85.35
Round number: 918                 Ave money: $414.90          Ave winnings: $-85.10
Round number: 920                 Ave money: $414.15          Ave winnings: $-85.85
Round number: 922                 Ave money: $414.28          Ave winnings: $-85.72
Round number: 924                 Ave money: $414.38          Ave winnings: $-85.62
Round number: 926                 Ave money: $414.20          Ave winnings: $-85.80
Round number: 928                 Ave money: $414.12          Ave winnings: $-85.88
Round number: 930                 Ave money: $414.44          Ave winnings: $-85.56
Round number: 932                 Ave money: $414.41          Ave winnings: $-85.59
Round number: 934                 Ave money: $414.23          Ave winnings: $-85.77
Round number: 936                 Ave money: $414.21          Ave winnings: $-85.79
Round number: 938                 Ave money: $413.48          Ave winnings: $-86.52
Round number: 940                 Ave money: $412.82          Ave winnings: $-87.18
Round number: 942                 Ave money: $412.54          Ave winnings: $-87.46
Round number: 944                 Ave money: $412.20          Ave winnings: $-87.80
Round number: 946                 Ave money: $412.18          Ave winnings: $-87.82
Round number: 948                 Ave money: $412.10          Ave winnings: $-87.90
Round number: 950                 Ave money: $411.87          Ave winnings: $-88.13
Round number: 952                 Ave money: $411.32          Ave winnings: $-88.68
Round number: 954                 Ave money: $411.12          Ave winnings: $-88.88
Round number: 956                 Ave money: $411.28          Ave winnings: $-88.72
Round number: 958                 Ave money: $411.31          Ave winnings: $-88.69
Round number: 960                 Ave money: $411.03          Ave winnings: $-88.97
Round number: 962                 Ave money: $411.02          Ave winnings: $-88.98
Round number: 964                 Ave money: $410.12          Ave winnings: $-89.88
Round number: 966                 Ave money: $410.41          Ave winnings: $-89.59
Round number: 968                 Ave money: $409.61          Ave winnings: $-90.39
Round number: 970                 Ave money: $409.73          Ave winnings: $-90.27
Round number: 972                 Ave money: $409.65          Ave winnings: $-90.35
Round number: 974                 Ave money: $409.27          Ave winnings: $-90.73
Round number: 976                 Ave money: $409.48          Ave winnings: $-90.52
Round number: 978                 Ave money: $409.52          Ave winnings: $-90.48
Round number: 980                 Ave money: $409.80          Ave winnings: $-90.20
Round number: 982                 Ave money: $409.54          Ave winnings: $-90.46
Round number: 984                 Ave money: $409.43          Ave winnings: $-90.57
Round number: 986                 Ave money: $409.73          Ave winnings: $-90.27
Round number: 988                 Ave money: $409.81          Ave winnings: $-90.19
Round number: 990                 Ave money: $409.60          Ave winnings: $-90.40
Round number: 992                 Ave money: $409.77          Ave winnings: $-90.23
Round number: 994                 Ave money: $409.52          Ave winnings: $-90.48
Round number: 996                 Ave money: $409.35          Ave winnings: $-90.65
Round number: 998                 Ave money: $409.52          Ave winnings: $-90.48
Round number: 1000                Ave money: $409.52          Ave winnings: $-90.48

Average loss per round: 
$0.0904

Sample size: 
10000
